departamento,provincia,distrito,latitud,longitud,ubigeo
LIMA,LIMA,PUCUSANA,-12.481666666666667,-76.7975,150124
LIMA,LIMA,PUENTE PIEDRA,-11.866666666666667,-77.07694444444444,150125
LIMA,LIMA,PUNTA HERMOSA,-12.33361111111111,-76.82416666666666,150126
LIMA,LIMA,PUNTA NEGRA,-12.365277777777777,-76.79555555555555,150127
LIMA,LIMA,RIMAC,-12.042222222222222,-77.02694444444444,150128
LIMA,LIMA,SAN BARTOLO,-12.389166666666666,-76.78083333333333,150129
LIMA,LIMA,SAN BORJA,-12.107222222222221,-76.99888888888889,150130
LIMA,LIMA,SAN ISIDRO,-12.097777777777779,-77.02722222222222,150131
LIMA,LIMA,SAN JUAN DE LURIGANCHO,-12.029722222222222,-77.01,150132
LIMA,LIMA,SAN JUAN DE MIRAFLORES,-12.163611111111111,-76.96361111111112,150133
LIMA,LIMA,SAN LUIS,-12.075555555555555,-76.99361111111111,150134
LIMA,LIMA,SAN MARTIN DE PORRES,-12.030000000000001,-77.05749999999999,150135
LIMA,LIMA,SAN MIGUEL,-12.092222222222222,-77.07944444444443,150136
LIMA,LIMA,SANTA ANITA,-12.043888888888889,-76.9713888888889,150137
LIMA,LIMA,SANTA MARIA DEL MAR,-12.401944444444444,-76.77333333333333,150138
LIMA,LIMA,SANTA ROSA,-11.787222222222223,-77.15694444444445,150139
LIMA,LIMA,SANTIAGO DE SURCO,-12.145,-77.005,150140
LIMA,LIMA,SURQUILLO,-12.118611111111111,-77.02166666666666,150141
LIMA,LIMA,VILLA EL SALVADOR,-12.213333333333333,-76.93722222222223,150142
LIMA,LIMA,VILLA MARIA DEL TRIUNFO,-12.1625,-76.94361111111111,150143
LIMA,BARRANCA,BARRANCA,-10.753333333333334,-77.765,150201
LIMA,BARRANCA,PARAMONGA,-10.674722222222222,-77.81805555555555,150202
LIMA,BARRANCA,PATIVILCA,-10.696111111111112,-77.78027777777778,150203
LIMA,BARRANCA,SUPE,-10.796111111111111,-77.71611111111112,150204
LIMA,BARRANCA,SUPE PUERTO,-10.801666666666668,-77.74472222222222,150205
LIMA,CAJATAMBO,CAJATAMBO,-10.473055555555556,-76.99305555555556,150301
LIMA,CAJATAMBO,COPA,-10.386388888888888,-77.07888888888888,150302
LIMA,CAJATAMBO,GORGOR,-10.621111111111112,-77.04138888888889,150303
LIMA,CAJATAMBO,HUANCAPON,-10.549444444444445,-77.1125,150304
LIMA,CAJATAMBO,MANAS,-10.595555555555556,-77.16722222222222,150305
LIMA,CANTA,ARAHUAY,-11.62138888888889,-76.67027777777778,150402
LIMA,CANTA,CANTA,-11.467222222222222,-76.62444444444444,150401
LIMA,CANTA,HUAMANTANGA,-11.499166666666666,-76.74944444444445,150403
LIMA,CANTA,HUAROS,-11.406666666666666,-76.57583333333334,150404
LIMA,CANTA,LACHAQUI,-11.553055555555556,-76.62555555555555,150405
LIMA,CANTA,SAN BUENAVENTURA,-11.489166666666666,-76.66222222222223,150406
LIMA,CANTA,SANTA ROSA DE QUIVES,-11.695277777777777,-76.8461111111111,150407
LIMA,CAÑETE,ASIA,-12.779166666666667,-76.55666666666666,150502
LIMA,CAÑETE,CALANGO,-12.52638888888889,-76.5436111111111,150503
LIMA,CAÑETE,CERRO AZUL,-13.025,-76.47888888888889,150504
LIMA,CAÑETE,CHILCA,-12.518055555555556,-76.73805555555556,150505
LIMA,CAÑETE,COAYLLO,-12.727222222222222,-76.46027777777778,150506
LIMA,CAÑETE,IMPERIAL,-13.060555555555556,-76.35277777777777,150507
LIMA,CAÑETE,LUNAHUANA,-12.970555555555556,-76.15111111111112,150508
LIMA,CAÑETE,MALA,-12.6575,-76.6325,150509
LIMA,CAÑETE,NUEVO IMPERIAL,-13.075555555555555,-76.31666666666666,150510
LIMA,CAÑETE,PACARAN,-12.866111111111111,-76.05416666666666,150511
LIMA,CAÑETE,QUILMANA,-12.949444444444445,-76.38277777777778,150512
LIMA,CAÑETE,SAN ANTONIO,-12.642222222222221,-76.64944444444446,150513
LIMA,CAÑETE,SAN LUIS,-13.051111111111112,-76.43111111111112,150514
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,-13.077777777777778,-76.38777777777779,150501
LIMA,CAÑETE,SANTA CRUZ DE FLORES,-12.619722222222222,-76.63972222222223,150515
LIMA,CAÑETE,ZUÑIGA,-12.860277777777778,-76.0225,150516
LIMA,HUARAL,ATAVILLOS ALTO,-11.234166666666665,-76.65583333333333,150602
LIMA,HUARAL,ATAVILLOS BAJO,-11.351944444444444,-76.82555555555555,150603
LIMA,HUARAL,AUCALLAMA,-11.559444444444445,-77.18,150604
LIMA,HUARAL,CHANCAY,-11.563055555555556,-77.27055555555556,150605
LIMA,HUARAL,HUARAL,-11.495277777777776,-77.20694444444445,150601
LIMA,HUARAL,IHUARI,-11.188611111111111,-76.95194444444445,150606
LIMA,HUARAL,LAMPIAN,-11.237777777777778,-76.83916666666666,150607
LIMA,HUARAL,PACARAOS,-11.186111111111112,-76.64777777777779,150608
LIMA,HUARAL,SAN MIGUEL DE ACOS,-11.273888888888889,-76.82194444444444,150609
LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,-11.194722222222222,-76.63444444444445,150610
LIMA,HUARAL,SUMBILCA,-11.406666666666666,-76.81972222222223,150611
LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,-11.192222222222222,-76.77972222222222,150612
LIMA,HUAROCHIRI,ANTIOQUIA,-12.080833333333333,-76.51083333333334,150702
LIMA,HUAROCHIRI,CALLAHUANCA,-11.82638888888889,-76.61888888888888,150703
LIMA,HUAROCHIRI,CARAMPOMA,-11.65638888888889,-76.51638888888888,150704
LIMA,HUAROCHIRI,CHICLA,-11.706388888888888,-76.26805555555555,150705
LIMA,HUAROCHIRI,CUENCA,-12.132222222222223,-76.43527777777778,150706
LIMA,HUAROCHIRI,HUACHUPAMPA,-11.721111111111112,-76.5886111111111,150707
LIMA,HUAROCHIRI,HUANZA,-11.65611111111111,-76.50361111111111,150708
LIMA,HUAROCHIRI,HUAROCHIRI,-12.136111111111111,-76.23194444444445,150709
LIMA,HUAROCHIRI,LAHUAYTAMBO,-12.096388888888889,-76.3888888888889,150710
LIMA,HUAROCHIRI,LANGA,-12.125555555555556,-76.42111111111112,150711
LIMA,HUAROCHIRI,LARAOS,-11.664444444444445,-76.53944444444444,150712
LIMA,HUAROCHIRI,MARIATANA,-12.237222222222222,-76.3261111111111,150713
LIMA,HUAROCHIRI,MATUCANA,-11.845,-76.38611111111112,150701
LIMA,HUAROCHIRI,RICARDO PALMA,-11.92361111111111,-76.665,150714
LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,-12.002222222222223,-76.47472222222223,150715
LIMA,HUAROCHIRI,SAN ANTONIO,-11.743611111111111,-76.65,150716
LIMA,HUAROCHIRI,SAN BARTOLOME,-11.911944444444444,-76.52916666666667,150717
LIMA,HUAROCHIRI,SAN DAMIAN,-12.017777777777779,-76.39194444444445,150718
LIMA,HUAROCHIRI,SAN JUAN DE IRIS,-11.683055555555555,-76.525,150719
LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,-12.11361111111111,-76.1825,150720
LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,-12.145277777777777,-76.2125,150721
LIMA,HUAROCHIRI,SAN MATEO,-11.759166666666667,-76.30055555555555,150722
LIMA,HUAROCHIRI,SAN MATEO DE OTAO,-11.870277777777778,-76.54388888888889,150723
LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,-11.758888888888889,-76.59638888888888,150724
LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,-12.131388888888889,-76.21555555555555,150725
LIMA,HUAROCHIRI,SANGALLAYA,-12.160833333333334,-76.22888888888889,150726
LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,-11.911666666666667,-76.53944444444444,150727
LIMA,HUAROCHIRI,SANTA EULALIA,-11.901666666666667,-76.66388888888889,150728
LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,-12.095555555555556,-76.23055555555555,150729
LIMA,HUAROCHIRI,SANTIAGO DE TUNA,-11.983888888888888,-76.52527777777777,150730
LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,-12.21888888888889,-76.51416666666667,150731
LIMA,HUAROCHIRI,SURCO,-11.8825,-76.43611111111112,150732
LIMA,HUAURA,AMBAR,-10.75611111111111,-77.27194444444444,150802
LIMA,HUAURA,CALETA DE CARQUIN,-11.091666666666667,-77.62833333333333,150803
LIMA,HUAURA,CHECRAS,-10.918055555555554,-76.82555555555555,150804
LIMA,HUAURA,HUACHO,-11.108055555555556,-77.61027777777777,150801
LIMA,HUAURA,HUALMAY,-11.096666666666668,-77.61305555555555,150805
LIMA,HUAURA,HUAURA,-11.069722222222222,-77.59916666666666,150806
LIMA,HUAURA,LEONCIO PRADO,-11.061111111111112,-76.93027777777779,150807
LIMA,HUAURA,PACCHO,-10.9575,-76.93333333333334,150808
LIMA,HUAURA,SANTA LEONOR,-10.948611111111111,-76.745,150809
LIMA,HUAURA,SANTA MARIA,-11.096666666666668,-77.595,150810
LIMA,HUAURA,SAYAN,-11.135277777777777,-77.19361111111111,150811
LIMA,HUAURA,VEGUETA,-11.023333333333333,-77.6438888888889,150812
LIMA,OYON,ANDAJES,-10.792777777777777,-76.90916666666668,150902
LIMA,OYON,CAUJUL,-10.805833333333334,-76.97916666666667,150903
LIMA,OYON,COCHAMARCA,-10.863333333333333,-77.12888888888888,150904
LIMA,OYON,NAVAN,-10.837777777777779,-77.01444444444445,150905
LIMA,OYON,OYON,-10.668055555555554,-76.77333333333333,150901
LIMA,OYON,PACHANGARA,-10.811111111111112,-76.875,150906
LIMA,YAUYOS,ALIS,-12.281111111111112,-75.7863888888889,151002
LIMA,YAUYOS,ALLAUCA,-12.591111111111111,-76.03694444444444,151003
LIMA,YAUYOS,AYAVIRI,-12.3825,-76.13694444444445,151004
LIMA,YAUYOS,AZANGARO,-13,-75.83722222222222,151005
LIMA,YAUYOS,CACRA,-12.8125,-75.78305555555555,151006
LIMA,YAUYOS,CARANIA,-12.345555555555556,-75.86944444444444,151007
LIMA,YAUYOS,CATAHUASI,-12.799444444444445,-75.8913888888889,151008
LIMA,YAUYOS,CHOCOS,-12.914444444444445,-75.86277777777777,151009
LIMA,YAUYOS,COCHAS,-12.294166666666667,-76.1575,151010
LIMA,YAUYOS,COLONIA,-12.633888888888889,-75.89027777777778,151011
LIMA,YAUYOS,HONGOS,-12.810833333333335,-75.76527777777778,151012
LIMA,YAUYOS,HUAMPARA,-12.360277777777778,-76.16722222222222,151013
LIMA,YAUYOS,HUANCAYA,-12.203333333333333,-75.79916666666666,151014
LIMA,YAUYOS,HUANGASCAR,-12.899444444444445,-75.83194444444445,151015
LIMA,YAUYOS,HUANTAN,-12.456388888888888,-75.81166666666667,151016
LIMA,YAUYOS,HUAÑEC,-12.293888888888889,-76.13861111111112,151017
LIMA,YAUYOS,LARAOS,-12.346666666666668,-75.78583333333333,151018
LIMA,YAUYOS,LINCHA,-12.799722222222222,-75.66666666666667,151019
LIMA,YAUYOS,MADEAN,-12.944444444444445,-75.77722222222222,151020
LIMA,YAUYOS,MIRAFLORES,-12.274444444444445,-75.85027777777778,151021
LIMA,YAUYOS,OMAS,-12.514722222222222,-76.28944444444444,151022
LIMA,YAUYOS,PUTINZA,-12.668055555555554,-75.94944444444445,151023
LIMA,YAUYOS,QUINCHES,-12.307777777777778,-76.14333333333335,151024
LIMA,YAUYOS,QUINOCAY,-12.362222222222222,-76.22638888888889,151025
LIMA,YAUYOS,SAN JOAQUIN,-12.283888888888889,-76.14694444444446,151026
LIMA,YAUYOS,SAN PEDRO DE PILAS,-12.454444444444444,-76.22694444444444,151027
LIMA,YAUYOS,TANTA,-12.122222222222224,-76.01333333333334,151028
LIMA,YAUYOS,TAURIPAMPA,-12.617222222222223,-76.16194444444444,151029
LIMA,YAUYOS,TOMAS,-12.237777777777778,-75.745,151030
LIMA,YAUYOS,TUPE,-12.74111111111111,-75.80944444444444,151031
LIMA,YAUYOS,VIÑAC,-12.931111111111111,-75.78,151032
LIMA,YAUYOS,VITIS,-12.223888888888888,-75.80805555555555,151033
LIMA,YAUYOS,YAUYOS,-12.459722222222222,-75.91833333333334,151001
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,-10.434444444444445,-76.43722222222223,190202
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,-10.473055555555556,-76.40833333333335,190203
PASCO,DANIEL ALCIDES CARRION,PAUCAR,-10.371111111111112,-76.44333333333334,190204
PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-10.43888888888889,-76.49527777777777,190205
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.4725,-76.3536111111111,190206
PASCO,DANIEL ALCIDES CARRION,TAPUC,-10.454722222222221,-76.4625,190207
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,-10.47861111111111,-76.44694444444445,190208
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,-10.491388888888888,-76.51638888888888,190201
PASCO,OXAPAMPA,CHONTABAMBA,-10.602222222222222,-75.4388888888889,190302
PASCO,OXAPAMPA,CONSTITUCION,-9.856388888888889,-75.01694444444445,190308
PASCO,OXAPAMPA,HUANCABAMBA,-10.42611111111111,-75.52388888888889,190303
PASCO,OXAPAMPA,OXAPAMPA,-10.575,-75.40472222222223,190301
PASCO,OXAPAMPA,PALCAZU,-10.184166666666666,-75.14805555555556,190304
PASCO,OXAPAMPA,POZUZO,-10.071111111111112,-75.55027777777778,190305
PASCO,OXAPAMPA,PUERTO BERMUDEZ,-10.299166666666666,-74.93722222222223,190306
PASCO,OXAPAMPA,VILLA RICA,-10.739166666666666,-75.27583333333334,190307
PASCO,PASCO,CHAUPIMARCA,-10.6825,-76.25694444444444,190101
PASCO,PASCO,HUACHON,-10.636388888888888,-75.95111111111112,190102
PASCO,PASCO,HUARIACA,-10.439166666666667,-76.19166666666668,190103
PASCO,PASCO,HUAYLLAY,-11.001944444444444,-76.36472222222221,190104
PASCO,PASCO,NINACACA,-10.855555555555556,-76.11305555555555,190105
PASCO,PASCO,PALLANCHACRA,-10.415277777777778,-76.23555555555555,190106
PASCO,PASCO,PAUCARTAMBO,-10.774444444444445,-75.81333333333333,190107
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,-10.489999999999998,-76.19611111111111,190108
PASCO,PASCO,SIMON BOLIVAR,-10.689166666666667,-76.31638888888888,190109
PASCO,PASCO,TICLACAYAN,-10.535,-76.16416666666667,190110
PASCO,PASCO,TINYAHUARCO,-10.769722222222223,-76.27694444444444,190111
PASCO,PASCO,VICCO,-10.838333333333335,-76.23833333333333,190112
PASCO,PASCO,YANACANCHA,-10.663333333333334,-76.25305555555556,190113
UCAYALI,ATALAYA,RAYMONDI,-10.729722222222222,-73.75527777777778,250201
UCAYALI,ATALAYA,SEPAHUA,-11.137222222222222,-73.04555555555555,250202
UCAYALI,ATALAYA,TAHUANIA,-10.030555555555557,-73.9563888888889,250203
UCAYALI,ATALAYA,YURUA,-9.53138888888889,-72.76,250204
UCAYALI,CORONEL PORTILLO,CALLERIA,-8.368055555555555,-74.54333333333334,250101
UCAYALI,CORONEL PORTILLO,CAMPOVERDE,-8.471944444444444,-74.80527777777777,250102
UCAYALI,CORONEL PORTILLO,IPARIA,-9.306111111111111,-74.43555555555555,250103
UCAYALI,CORONEL PORTILLO,MANANTAY,-8.400277777777777,-74.54138888888889,250107
UCAYALI,CORONEL PORTILLO,MASISEA,-8.604722222222222,-74.30611111111111,250104
UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,-8.320555555555556,-74.85138888888888,250106
UCAYALI,CORONEL PORTILLO,YARINACOCHA,-8.355555555555556,-74.57583333333334,250105
UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,-8.8275,-75.05083333333333,250305
UCAYALI,PADRE ABAD,CURIMANA,-8.433333333333334,-75.14777777777779,250303
UCAYALI,PADRE ABAD,IRAZOLA,-8.82861111111111,-75.21333333333334,250302
UCAYALI,PADRE ABAD,NESHUYA,-8.639999999999999,-74.96444444444445,250304
UCAYALI,PADRE ABAD,PADRE ABAD,-9.03361111111111,-75.5075,250301
UCAYALI,PURUS,PURUS,-9.772222222222224,-70.70972222222223,250401
APURIMAC,ABANCAY,ABANCAY,-13.62888888888889,-72.88611111111112,030101
APURIMAC,ABANCAY,CHACOCHE,-13.94111111111111,-72.99111111111111,030102
APURIMAC,ABANCAY,CIRCA,-13.878333333333334,-72.87583333333333,030103
APURIMAC,ABANCAY,CURAHUASI,-13.54138888888889,-72.69611111111111,030104
APURIMAC,ABANCAY,HUANIPACA,-13.492222222222221,-72.93333333333334,030105
APURIMAC,ABANCAY,LAMBRAMA,-13.870833333333334,-72.76972222222223,030106
APURIMAC,ABANCAY,PICHIRHUA,-13.860833333333334,-73.07333333333332,030107
APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,-13.514166666666666,-72.81416666666667,030108
APURIMAC,ABANCAY,TAMBURCO,-13.622222222222224,-72.87333333333332,030109
APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,-13.65611111111111,-73.38972222222223,030201
APURIMAC,ANDAHUAYLAS,ANDARAPA,-13.528055555555556,-73.36583333333333,030202
APURIMAC,ANDAHUAYLAS,CHIARA,-13.867222222222223,-73.66888888888889,030203
APURIMAC,ANDAHUAYLAS,HUANCARAMA,-13.64472222222222,-73.08555555555554,030204
APURIMAC,ANDAHUAYLAS,HUANCARAY,-13.757222222222222,-73.5275,030205
APURIMAC,ANDAHUAYLAS,HUAYANA,-14.050833333333333,-73.60944444444443,030206
APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,-13.734166666666665,-73.35055555555554,030220
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,-13.5325,-73.28833333333333,030219
APURIMAC,ANDAHUAYLAS,KISHUARA,-13.69111111111111,-73.11861111111111,030207
APURIMAC,ANDAHUAYLAS,PACOBAMBA,-13.615277777777777,-73.08388888888888,030208
APURIMAC,ANDAHUAYLAS,PACUCHA,-13.609444444444444,-73.34416666666667,030209
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,-14.186944444444444,-73.54472222222222,030210
APURIMAC,ANDAHUAYLAS,POMACOCHA,-14.08388888888889,-73.59083333333332,030211
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,-13.773055555555556,-73.60333333333332,030212
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,-13.651666666666667,-73.36583333333333,030213
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,-13.96111111111111,-73.60777777777777,030214
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,-13.6575,-73.49388888888889,030215
APURIMAC,ANDAHUAYLAS,TALAVERA,-13.654166666666667,-73.42888888888889,030216
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,-14.052777777777779,-73.56583333333333,030217
APURIMAC,ANDAHUAYLAS,TURPO,-13.785555555555556,-73.47416666666666,030218
APURIMAC,ANTABAMBA,ANTABAMBA,-14.365277777777777,-72.87722222222222,030301
APURIMAC,ANTABAMBA,EL ORO,-14.208888888888888,-73.05833333333334,030302
APURIMAC,ANTABAMBA,HUAQUIRCA,-14.339444444444444,-72.89500000000001,030303
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,-14.428333333333333,-72.915,030304
APURIMAC,ANTABAMBA,OROPESA,-14.260555555555555,-72.56361111111111,030305
APURIMAC,ANTABAMBA,PACHACONAS,-14.223333333333333,-73.01638888888888,030306
APURIMAC,ANTABAMBA,SABAINO,-14.313333333333334,-72.94527777777778,030307
APURIMAC,AYMARAES,CAPAYA,-14.117777777777778,-73.32111111111111,030402
APURIMAC,AYMARAES,CARAYBAMBA,-14.378055555555555,-73.16083333333334,030403
APURIMAC,AYMARAES,CHALHUANCA,-14.294444444444444,-73.24472222222222,030401
APURIMAC,AYMARAES,CHAPIMARCA,-13.975,-73.065,030404
APURIMAC,AYMARAES,COLCABAMBA,-14.006388888888889,-73.25416666666666,030405
APURIMAC,AYMARAES,COTARUSE,-14.415833333333333,-73.205,030406
APURIMAC,AYMARAES,IHUAYLLO,-14.133055555555556,-73.26777777777778,030407
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,-14.148055555555555,-73.1738888888889,030408
APURIMAC,AYMARAES,LUCRE,-13.949722222222222,-73.22611111111111,030409
APURIMAC,AYMARAES,POCOHUANCA,-14.218333333333334,-73.08694444444444,030410
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,-13.924166666666666,-73.18222222222222,030411
APURIMAC,AYMARAES,SAÑAYCA,-14.204444444444444,-73.34694444444445,030412
APURIMAC,AYMARAES,SORAYA,-14.164722222222222,-73.315,030413
APURIMAC,AYMARAES,TAPAIRIHUA,-14.141388888888889,-73.14027777777778,030414
APURIMAC,AYMARAES,TINTAY,-13.959444444444443,-73.18527777777778,030415
APURIMAC,AYMARAES,TORAYA,-14.053055555555556,-73.29388888888889,030416
APURIMAC,AYMARAES,YANACA,-14.225277777777778,-73.16000000000001,030417
APURIMAC,CHINCHEROS,ANCO_HUALLO,-13.529722222222222,-73.67416666666666,030602
APURIMAC,CHINCHEROS,CHINCHEROS,-13.518333333333334,-73.72277777777778,030601
APURIMAC,CHINCHEROS,COCHARCAS,-13.610555555555555,-73.74138888888889,030603
APURIMAC,CHINCHEROS,EL PORVENIR,-13.396666666666667,-73.59333333333333,030610
APURIMAC,CHINCHEROS,HUACCANA,-13.388055555555555,-73.68916666666667,030604
APURIMAC,CHINCHEROS,LOS CHANKAS,-13.435,-73.82194444444444,030611
APURIMAC,CHINCHEROS,OCOBAMBA,-13.4825,-73.56027777777777,030605
APURIMAC,CHINCHEROS,ONGOY,-13.402777777777779,-73.66833333333334,030606
APURIMAC,CHINCHEROS,RANRACANCHA,-13.5325,-73.60555555555555,030608
APURIMAC,CHINCHEROS,ROCCHACC,-13.440555555555555,-73.6,030609
APURIMAC,CHINCHEROS,URANMARCA,-13.672222222222222,-73.66944444444445,030607
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,-14.118611111111111,-72.24666666666667,030506
APURIMAC,COTABAMBAS,COTABAMBAS,-13.745555555555555,-72.35499999999999,030502
APURIMAC,COTABAMBAS,COYLLURQUI,-13.836944444444445,-72.43222222222222,030503
APURIMAC,COTABAMBAS,HAQUIRA,-14.214166666666666,-72.1888888888889,030504
APURIMAC,COTABAMBAS,MARA,-14.086666666666668,-72.10194444444444,030505
APURIMAC,COTABAMBAS,TAMBOBAMBA,-13.946111111111112,-72.17472222222223,030501
APURIMAC,GRAU,CHUQUIBAMBILLA,-14.105,-72.70777777777778,030701
APURIMAC,GRAU,CURASCO,-14.061944444444444,-72.56777777777778,030714
APURIMAC,GRAU,CURPAHUASI,-14.063333333333334,-72.67083333333333,030702
